hadithnumber,text,book,hadith,arabicnumber
1655,"Selon Abou Qatâda (que Dieu l'agrée), l'Envoyé de Dieu (paix et bénédiction de Dieu sur lui) a dit : ""Lorsque l'un d'entre vous pénètre dans la mosquée, qu'il fasse une prière de deux rak'a avant de s'asseoir",6,85,714.02
1656,"Jâbir Ibn 'Abdillâh (رضي الله عنهما) a dit : ""Le Prophète (paix et bénédiction de Dieu sur lui) me devait de l'argent; il s'acquitta alors de sa dette et me donna même plus qu'il me devait. Or, lorsque j'allai le trouver à la mosquée, il me demanda de faire deux rak'a (Il s'agit de la prière de la salutation de la mosquée)"". Recommandation de faire deux rak'a supplémentaires dans la mosquées quand on rentre juste d'un voyage",6,86,715.01
1657,,6,87,715.02
1658,,6,88,715.03
1659,,6,89,716
1660,,6,90,717.01
1661,,6,91,717.02
1662,,6,92,718
1663,,6,93,719.01
1664,,6,94,719.02
1665,,6,95,719.03
1666,,6,96,719.04
1667,,6,97,336.04
1668,,6,98,336.05
1669,,6,99,336.06
1670,,6,100,336.07
1671,,6,101,720
1672,"Abou Hourayra (que Dieu l'agrée) a dit : ""Mon meilleur ami -le Prophète (paix et bénédiction de Dieu sur lui)- m'a recommandé trois choses : jeûner trois jours chaque mois; faire les deux rak'a de la prière de duha (la matinée) et accomplir la prière de witr (d'une seule rak'a) avant de me coucher"". Recommandation de faire deux rak'a avant la prière de fajr (de l'aurore), incitation à les accomplir et à les abréger. Les sourates dont la récitation est recommandée au cours de ces deux rak'a",6,102,721.01
1673,,6,103,721.02
1674,,6,104,721.03
1675,,6,105,722
1676,"Récit de Hafsa (raa) : D'après Ibn 'Omar, Hafsa, la mère des Croyants, lui a dit que lorsque le muezzin achevait le premier appel à la prière de fajr (l'aurore) et, aussitôt que le matin paraissait, le Prophète (paix et bénédiction de Dieu sur lui) faisait deux courtes rak'a avant le second appel",6,106,723.01
1677,,6,107,723.02
1678,,6,108,723.03
1679,,6,109,723.04
1680,,6,110,723.05
1681,,6,111,724.01
1682,,6,112,724.02
1683,,6,113,724.03
1684,,6,114,724.04
1685,,6,115,724.05
1686,,6,116,724.06
1687,,6,117,724.07
1688,,6,118,725.01
1689,,6,119,725.02
1690,,6,120,726
1691,,6,121,727.01
1692,,6,122,727.02
1693,,6,123,727.03
1694,,6,124,728.01
1695,,6,125,728.02
1696,,6,126,728.03
1697,,6,127,728.04
1698,,6,128,729
1699,,6,129,730.01
1700,,6,130,730.02
1701,,6,131,730.03
1702,,6,132,730.04
1703,,6,133,730.05
1704,,6,134,731.01
1705,,6,135,731.02
1706,,6,136,731.03
1707,,6,137,731.04
1708,,6,138,732.01
1709,,6,139,732.02
1710,,6,140,732.03
1711,,6,141,732.04
1712,,6,142,733.01
1713,,6,143,733.02
1714,,6,144,734
1715,,6,145,735.01
1716,,6,146,735.02
1717,"A'icha (رضي الله عنها) a dit : ""La nuit, le Prophète (paix et bénédiction de Dieu sur lui) faisait onze rak'a y compris une rak'a impaire. Dès qu'il les terminait, il se couchait sur son côté droit; jusqu'à ce que le muezzin fît le (premier) appel à la prière. Alors, il faisait deux courtes rak'a",6,147,736.01
1718,,0,0,
1719,,0,0,
1720,,6,149,737.01
1721,,6,150,737.02
1722,,6,151,737.03
1723,"Abou Salama Ibn 'Abdourrahmân transmet qu'il a interrogé 'Aïcha (رضي الله عنها) sur la prière (nocturne) que faisait l'Envoyé de Dieu (paix et bénédiction de Dieu sur lui) pendant le ramadan. Elle répondit : ""Ni en ramadan, ni au cours des autres mois, l'Envoyé de Dieu (paix et bénédiction de Dieu sur lui) ne faisait plus de onze rak'a. Il faisait d'abord quatre autant bonnes que longues; puis quatre autres autant bonnes que longues; ensuite trois"".- ""Je lui dis alors, ajoute 'Aïcha, ô Envoyé de Dieu, tu vas te coucher avant de faire la rak'a de la prière de witr?"". - ""Ô 'Aïcha, répondit-il, mes yeux somnolent tandis que mon cœur est toujours en éveil",6,152,738.01
1724,,6,153,738.02
1725,,6,154,738.03
1726,,6,155,738.04
1727,,6,156,738.05
1728,"Récit de 'Aïcha (رضي الله عنها) : Abou 'Ishâq dit : ""J'ai interrogé Al-'Aswad Ibn Yazîd sur le récit que lui avait fait 'Aïcha (رضي الله عنها) au sujet de la prière (nocturne) de l'Envoyé de Dieu (paix et bénédiction de Dieu sur lui)"". Il répondit : D'après elle, le Prophète (paix et bénédiction de Dieu sur lui) dormait au début de la nuit, se levait pour prier avant qu'elle ne touche à sa fin. S'il voulait satisfaire un besoin auprès de sa femme, il le faisait puis s'endormait. Lorsque le muezzin faisait le premier appel à la prière, il sursautait de son lit (non par Dieu, elle n'a pas dit cela; mais plutôt qu'il se levait) et faisait couler de l'eau sur son corps (Par Dieu, elle n'a pas explicité en disant qu'il s'agissait du Ghusl, mais moi je savais qu'elle y faisait allusion). Quand il n'était pas en état d'impureté majeure, il faisait ses ablutions comme tout autre fidèle; puis accomplissait deux rak'a (supplémentaires avant la prière de fajr). 1225 : Masroûq dit : ""J'ai demandé à 'Aïcha (رضي الله عنها) quel était l'acte (supplémentaire) préféré de l'Envoyé de Dieu (paix et bénédiction de Dieu sur lui)"". Elle répondit : ""C'était celui que l'on peut accomplir durablement"". Et, comme je lui ai demandé à quelle heure se levait le Prophète pour la prière (nocturne), 'Aïcha répondit : ""Au chant du coq, il se levait et priait",6,157,739
1729,,6,158,740
1730,,6,159,741
1731,,6,160,742
1732,"Aïcha (رضي الله عنها) a dit : ""Lorsque l'Envoyé de Dieu (paix et bénédiction de Dieu sur lui) terminait les deux rak'a de la prière de fajr (l'aurore), il causait avec moi si j'étais éveillée; sinon il se couchait",6,161,743.01
1733,,6,162,743.02
1734,"Aïcha (رضي الله عنها) a dit : Le Prophète (paix et bénédiction de Dieu sur lui) faisait sa prière nocturne et quand il arrivait à la rak'a de la prière de witr, il me disait : ""Lève-toi 'Aïcha et fais la prière de witr",6,163,744.01
1735,,6,164,744.02
1736,,6,165,745.01
1737,,6,166,745.02
1738,,6,167,745.03
1739,"D'après Zurâra, Sa'd Ibn Hichâm Ibn 'Amir voulut combattre dans le sentier de Dieu. Arrivé à Médine, il rencontra quelques médinois qui le lui défendirent et l'informèrent qu'un groupe de six personnes eurent le même désir du vivant même du Prophète (paix et bénédiction de Dieu sur lui). Le Prophète (paix et bénédiction de Dieu sur lui) le leur interdit, en disant : ""Vous ne me prenez pas pour un exemple à suivre?"". Quand ils l'avaient mis au courant, il (Sa'd) renoua sa liaison avec sa femme qu'il avait répudiée, au su et au vu des témoins. Il vint ensuite trouver Ibn 'Abbâs qu'il interrogea au sujet de la prière de witr que l'Envoyé de Dieu (paix et bénédiction de Dieu sur lui) avait l'habitude d'accomplir. -""Savez-vous qui est la personne la plus informée sur la prière de witr du Prophète (paix et bénédiction de Dieu sur lui)?"", lui dit Ibn 'Abbâs. -""Qui est-ce?"". -""C'est 'Aïcha, va lui poser ta question, puis reviens m'informer de sa réponse"". -""Je suis allé donc la trouver, en route, j'ai passé par Hâkim Ibn 'Aflah à qui j'ai demandé de m'accompagner chez elle"". Il dit, alors : ""Je ne l'approcherai plus, car je l'avais défendue de rapporter quoi que ce soit au sujet du conflit séparant les deux clans, et pourtant elle a refusé et a continué de rapporter"". Ayant insisté auprès de lui, il consentit à m'accompagner chez 'Aïcha. Nous rentrâmes chez elle sur son autorisation. Elle reconnut alors Hâkim et dit : ""Est-ce toi?"". - ""Oui"", répondit-il. - ""Qui t'accompagne?"". - ""Sa'd Ibn Hichâm"". -""Qui est Hichâm?"". - ""Le fils de 'Amir"". Elle demanda la miséricorde auprès de Dieu en sa faveur et dit du bien de lui. D'après Qatâda -qui fut blessé le jour de 'Uhud-, Sa'd dit : ""Ô mère des Croyants, informe-moi du caractère du Prophète (paix et bénédiction de Dieu sur lui)"". - ""Ne récites-tu pas le Coran?"". -""Si"". - ""Le caractère du Prophète (paix et bénédiction de Dieu sur lui) était inspiré par le Coran"". Quand je fus sur le point de partir, -décidant de ne jamais poser de question à personne jusqu'à ma mort, j'ai eu l'idée de lui dire : ""Informe-moi de la prière nocturne que faisait le Prophète (paix et bénédiction de Dieu sur lui). - ""Ne récites-tu pas la sourate commençant par 'Ô toi, l'enveloppé (dans tes vêtements)'!"". - ""Si"". - ""Dieu le Très-Haut prescrit la prière nocturne dans les premiers versets de cette sourate. Le Prophète (paix et bénédiction de Dieu sur lui) et ses compagnons l'effectuèrent pendant une année. Dieu n'a révélé la fin de cette sourate qu'après douze mois; quand enfin, Il révéla dans ses derniers versets l'allégement. Ainsi la prière nocturne devint-elle une œuvre supplémentaire, après avoir été une œuvre obligatoire"". -""Ô mère des Croyants, informe-moi de la prière de witr faite par l'Envoyé de Dieu (paix et bénédiction de Dieu sur lui). -""Nous avions l'habitude de lui préparer son siwâk (frottoir à dents) et de l'eau pour ses ablutions. Dieu, selon Sa volonté, l'éveilla à n'importe quel moment de la nuit, il se frotta alors les dents, fit ses ablutions et pria neuf rak'a, au cours desquelles, il ne s'assit point qu'à la huitième. Au cours de cette dernière, il évoqua Dieu, Le loua et L'invoqua. Puis, il se tint debout sans faire le taslîm. Ensuite, il fit la neuvième rak'a, s'assit, glorifia Dieu, Le loua et L'invoqua, enfin il fit le taslîm de sorte que nous l'entendîmes. Après avoir fait le taslîm, étant assis, il pria deux rak'a. Voici les onze rak'a, ô mon fils. Quand le Prophète (paix et bénédiction de Dieu sur lui) prit de l'âge et de l'embonpoint, il pria sept rak'a en procédant au cours des deux premières rak'a de la même façon qu'autrefois. Voici donc neuf rak'a, ô mon fils. L'Envoyé de Dieu (paix et bénédiction de Dieu sur lui) quand il faisait une prière, aimait à la pratiquer durablement. Ainsi, s'il était vaincu par le sommeil ou par un mal quelconque l'empêchant de prier pendant la nuit, il faisait douze rak'a pendant le jour. Or il n'est point parvenu à ma connaissance que le Prophète (paix et bénédiction de Dieu sur lui) avait récité tout le Coran en une seule nuit, ou prié durant toute une nuit jusqu'au matin, ou jeûner durant tout un mois sauf au cours du ramadan"". J'allai ensuite trouver Ibn 'Abbâs à qui j'ai transmis son récit. Il dit alors : ""Elle a dit vrai, si jamais je fus l'un de ses proches ou j'eus l'autorisation de pénétrer chez elle, j'aurai dû la visiter pour qu'elle me répète ce récit de vive voix"". -""Si jamais j'étais au courant que tu n'étais pas autorisé à pénétrer chez elle, je ne t'aurais jamais transmis son récit"", dit Sa'd. Les rak'a de la prière nocturne se font deux par deux vers la fin de la nuit",6,168,746.01
1740,,6,169,746.02
1741,,6,170,746.03
1742,,6,171,746.04
1743,,6,172,746.05
1744,,6,173,746.06
1745,,6,174,747
1746,,6,175,748.01
1747,,6,176,748.02
1748,,6,177,749.01
1749,,6,178,749.02
1750,,6,179,749.03
1751,,6,180,749.04
1752,,6,181,749.05
1753,,6,182,750
1754,,6,183,751.01
1755,,6,184,751.02
1756,,6,185,751.03
1757,,6,186,752.01
1758,,6,187,752.02
1759,,6,188,753
1760,,6,189,749.06
1761,,6,190,749.07
1762,,6,191,749.08
1763,,6,192,749.09
1764,,6,193,754.01
1765,,6,194,754.02
1766,,6,195,755.01
1767,,6,196,755.02
1768,,6,197,756.01
1769,,6,198,756.02
1770,,6,199,757.01
1771,,6,200,757.02
1772,"D'après Abou Hourayra (que Dieu l'agrée), l'Envoyé de Dieu (paix et bénédiction de Dieu sur lui) a dit : Dieu -qu'Il soit Béni et Exalté- descend chaque nuit au ciel le plus proche (de la terre), vers le dernier tiers de la nuit et dit : ""Qui M'invoque, pour que Je l'exauce? Qui Me demande, pour que Je lui donne? Qui implore Mon pardon, pour que Je lui pardonne?"" Recommandation d'accomplir la prière nocturne au mois du ramadan (prière des Tarâwîh)",6,201,758.01
1773,,6,202,758.02
1774,,6,203,758.03
1775,,6,204,758.04
1776,,6,205,758.05
1777,,6,206,758.06
1778,,0,0,
1779,,6,207,759.01
1780,,6,208,759.02
1781,"D'après Abou Hourayra (que Dieu l'agrée), le Prophète (paix et bénédiction de Dieu sur lui) a dit : ""Quiconque accomplit la prière nocturne pendant le ramadan, avec une foi sincère et en toute pureté d'intention, se verra pardonnées ses fautes antérieures",6,209,760.01
1782,,6,210,760.02
1783,"D'après 'Aïcha, la mère des Croyants (رضي الله عنها), une nuit, l'Envoyé de Dieu (paix et bénédiction de Dieu sur lui) fit la prière nocturne dans la mosquée, quelques fidèles la firent alors avec lui. La nuit suivante, il fit de même, et les fidèles devinrent encore plus nombreux. A la troisième ou à la quatrième nuit, ceux-ci se réunirent (à la mosquée); mais l'Envoyé de Dieu (paix et bénédiction de Dieu sur lui) ne s'y rendit pas. Le lendemain, il dit : ""J'ai vu ce que vous avez fait. Ce qui m'a empêché de me rendre auprès de vous, c'est que j'ai craint que cette prière ne vous devînt une obligation"". Le narrateur ajoute que c'était durant le ramadan. Invocation au cours de la prière nocturne",6,211,761.01
1784,,6,212,761.02
1785,,6,213,762.01
1786,,6,214,762.02
1787,,6,215,762.03
1788,,6,216,763.01
1789,,6,217,763.02
1790,,6,218,763.03
1791,,6,219,763.04
1792,,6,220,763.05
1793,,6,221,763.06
1794,,6,222,763.07
1795,,6,223,763.08
1796,,6,224,763.09
1797,,6,225,763.10
1798,,6,226,763.11
1799,,6,227,763.12
1800,,6,228,763.13
1801,,6,229,763.14
1802,,6,230,763.15
1803,,6,231,764
1804,,6,232,765
1805,"Jâbir Ibn 'Abdoullâh (رضي الله عنهما) a dit : J'étais en voyage avec l'Envoyé de Dieu (paix et bénédiction de Dieu sur lui), quand nous parvînmes à un ruisseau. Le Prophète me dit alors : ""Ô Jâbir, tu ne vas pas le traverser?"" - ""Si"", répondis-je. L'Envoyé de Dieu (paix et bénédiction de Dieu sur lui) descendit et moi, je traversai le ruisseau. Ensuite, le Prophète alla satisfaire son besoin naturel, alors que je lui préparai de l'eau pour ses ablutions. Il les fit, puis se leva pour faire la prière, étant vêtu d'un seul vêtement qu'il fit croiser. Je me tins debout derrière lui (pour faire la prière), quand aussitôt il me tira par l'oreille et me plaça à sa droite",6,233,766
1806,,6,234,767
1807,,6,235,768
1808,"D'après Ibn 'Abbâs (رضي الله عنهما), Lorsque le Prophète (paix et bénédiction de Dieu sur lui) se levait la nuit pour prier, il disait : ""A Toi la louange; Tu es la Lumière des cieux et de la terre. A Toi la louange, Tu es Celui qui dirige les cieux et la terre. A Toi la louange; Tu es le Souverain des cieux et de la terre et de tous ceux qu'ils renferment. Tu es la Vérité; Ta promesse est vraie; Ta parole est vraie; Ta rencontre est vraie; le Paradis est vrai; l'Enfer est vrai; l'Heure est vraie. Seigneur, c'est à Toi que je me soumets; c'est en Toi que je crois; c'est à Toi que je me remets; c'est auprès de Toi que je me repens; c'est grâce à Toi que je lutte; c'est Toi que je prends pour arbitre. Pardonne-moi mes péchés antérieurs, futurs et ceux commis en secret ou en public. Car Tu es mon Seigneur, il n'y a pas de divinité autre que Toi"". Recommandation d'allonger la récitation du Coran au cours de la prière nocturne",6,236,769.01
1809,,6,237,769.02
1810,,6,238,769.03
1811,,6,239,770
1812,,6,240,771.01
1813,,6,241,771.02
1814,,6,242,772
1815,,6,243,773.01
1816,,6,244,773.02
1817,"Abdoullâh Ibn Mas'oûd (que Dieu l'agrée) a dit : On parla devant le Prophète (paix et bénédiction de Dieu sur lui) d'un homme qui s'était endormi une nuit entière jusqu'au matin. Le Prophète dit alors : ""Cet homme-là, le diable lui a uriné dans les oreilles -ou il a dit dans l'oreille",6,245,774
1818,"D'après 'Alî Ibn 'Abî Tâlib (que Dieu l'agrée), l'Envoyé de Dieu (paix et bénédiction de Dieu sur lui) se rendit de nuit à l'improviste chez Fâtima et lui, et leur demanda : ""N'allez-vous pas faire la prière nocturne?"". - ""Ô Envoyé de Dieu, nos âmes sont entre les mains de Dieu, répondis-je; s'Il veut nous réveiller, Il nous réveillera"". Sur ce, le Prophète (paix et bénédiction de Dieu sur lui) s'en alla et je l'entendis dire en frappant sa cuisse : L'homme cependant, est de tous les êtres le plus grand disputeur",6,246,775
